churn,state,account length,area code,phone number,account (days),Age,Gender,Occupation,Joining date,Subsciption renewal date,international plan,voice mail plan,%call drops,%Packet_drops,number vmail messages,total day minutes,total day calls,total eve minutes,total eve calls,total night minutes,total night calls,total intl minutes,total intl calls,total day charge,total eve charge,total night charge,total intl charge,ARPU,customer service calls,Number of complaint raised,Time for resolution,payment_made_but_order_not_placed_and_amount_is_deducted_from_my_bank_account,Billing_issue,Calls_are_not_going,drop_calls,No_internet_connection,order,payment_refund,recharge_offer_service_fraud,Slow_network_coverage,uninformed___unsubscribed_weekly_amount_deduction,signalstrength_4g,signalstrength_3g,Duration of good signal strength% ,Duration of bad Signal strength %
FALSE,ID,99,408,400-1367,693,59,Female,Senior Professional,25/07/2016,25/07/2018,no,no,0.009,0.014,0,190.4,102,158.1,107,271.5,92,11.2,4,32.37,13.44,12.22,3.02,61.05,2,0,0,0,0,0,0,0,0,0,0,0,0,-83,-72,0.945,0.055
FALSE,HI,166,408,377-9473,1162,35,Female,Sr Managers,13/04/2015,12/4/2017,no,no,0.006,0.007,0,181.4,108,253.8,54,112.3,94,11.6,6,30.84,21.57,5.05,3.13,60.59,1,1,10,0,0,0,1,0,0,0,0,0,0,-85,-75,0.927,0.073
FALSE,NV,124,408,396-3068,868,34,Female,Retire,1/2/2016,31/01/2018,no,no,0.014,0.006,0,151.1,123,187.4,104,255.4,93,5.3,3,25.69,15.93,11.49,1.43,54.54,1,1,24,0,0,0,0,1,0,0,0,0,0,-72,-65,0.972,0.028
FALSE,MD,74,415,331-9293,518,26,Male,student,16/01/2017,16/01/2019,no,no,0.014,0.006,0,155.7,116,173.7,63,257.4,97,8.1,4,26.47,14.76,11.58,2.19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-68,0.998,0.002
FALSE,GA,117,510,347-1914,819,32,Female,Retire,21/03/2016,21/03/2018,no,no,0.007,0,0,149.9,95,256.1,110,212.7,92,13.3,13,25.48,21.77,9.57,3.59,60.41,2,1,21,0,0,0,0,0,0,1,0,0,0,-93,-78,0.979,0.021
FALSE,GA,85,510,395-1962,595,70,Female,Retire,31/10/2016,31/10/2018,no,no,0.008,0.011,0,222.3,132,231.5,101,223.5,75,11,2,37.79,19.68,10.06,2.97,70.5,3,1,33,0,0,0,0,0,0,0,1,0,0,-65,-53,0.971,0.029
FALSE,UT,36,415,401-5485,252,57,Female,Senior Professional,9/10/2017,9/10/2019,no,yes,0.016,0.013,16,149.4,111,131.8,113,132.7,87,6.7,2,25.4,11.2,5.97,1.81,44.38,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-86,0.957,0.043
FALSE,MA,102,510,355-6560,714,52,Male,Senior Professional,4/7/2016,4/7/2018,yes,no,0.012,0.005,0,233.8,103,221.6,131,146.9,106,12.8,3,39.75,18.84,6.61,3.46,68.66,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-79,0.994,0.006
FALSE,IN,76,415,363-3911,532,56,Male,Senior Professional,2/1/2017,2/1/2019,no,no,0,0.005,0,204.2,100,292.6,139,244.3,105,10.5,2,34.71,24.87,10.99,2.84,73.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-71,0.951,0.049
FALSE,VT,165,510,345-1998,1155,18,Male,student,20/04/2015,19/04/2017,no,no,0.008,0.016,0,242.9,126,209.8,65,228.4,126,0,0,41.29,17.83,10.28,0,69.4,1,1,17,0,0,0,0,0,0,0,0,1,0,-83,-68,0.936,0.064
FALSE,IA,130,415,361-5277,910,25,Male,student,21/12/2015,20/12/2017,no,no,0.013,0.007,0,150.4,119,230.5,99,186.3,76,12.3,4,25.57,19.59,8.38,3.32,56.86,1,1,20,0,0,0,0,1,0,0,0,0,0,-85,-71,0.923,0.077
FALSE,IN,78,415,376-7145,546,30,Female,Middle Management,19/12/2016,19/12/2018,no,no,0.01,0.016,0,208.9,119,252.4,132,280.2,120,12.8,7,35.51,21.45,12.61,3.46,73.03,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-69,0.924,0.076
TRUE,AL,55,415,375-2975,385,62,Female,Retire,29/05/2017,29/05/2019,yes,no,0.063,0.025,0,191.9,91,256.1,110,203.7,101,14.3,6,32.62,21.77,9.17,3.86,67.42,1,1,9,0,1,0,0,0,0,0,0,0,0,-101,-86,0.897,0.103
TRUE,ME,92,415,376-8573,644,59,Male,Senior Professional,12/9/2016,12/9/2018,yes,no,0.066,0.033,0,130.7,113,260.6,122,244.2,98,9.4,2,22.22,22.15,10.99,2.54,57.9,2,0,0,0,0,0,0,0,0,0,0,0,0,-134,-92,0.8,0.2
FALSE,RI,129,415,366-7360,903,65,Female,Retire,28/12/2015,27/12/2017,no,yes,0.004,0.006,33,119.6,104,278.7,88,263.4,175,5.9,2,20.33,23.69,11.85,1.59,57.46,2,1,12,0,0,0,0,0,0,0,1,0,0,-84,-69,0.984,0.016
FALSE,MD,18,408,347-7898,126,43,Male,Sr Managers,12/2/2018,12/2/2020,no,no,0.005,0.016,0,273.6,93,114.6,116,250.6,120,8.2,4,46.51,9.74,11.28,2.21,69.74,1,1,24,0,0,0,0,0,0,0,0,0,1,-88,-87,0.961,0.039
FALSE,FL,161,415,390-7328,1127,70,Male,Retire,18/05/2015,17/05/2017,yes,no,0.014,0.003,0,156.1,114,180.3,63,179.6,115,11.1,9,26.54,15.33,8.08,3,52.95,2,0,0,0,0,0,0,0,0,0,0,0,0,-95,-90,0.946,0.054
FALSE,CA,93,415,356-5491,651,74,Male,Retire,5/9/2016,5/9/2018,no,yes,0.017,0.007,36,178.7,134,178.6,102,126.8,82,8,4,30.38,15.18,5.71,2.16,53.43,2,0,0,0,0,0,0,0,0,0,0,0,0,-79,-59,0.977,0.023
FALSE,AL,144,415,373-3251,1008,56,Male,Senior Professional,14/09/2015,13/09/2017,no,no,0.019,0.005,0,177.5,93,287.4,75,180.5,118,11.9,3,30.18,24.43,8.12,3.21,65.94,2,2,38,0,0,0,0,0,1,1,0,0,0,-96,-80,0.996,0.004
TRUE,ME,75,408,343-1965,525,22,Female,student,9/1/2017,9/1/2019,yes,no,0.062,0.021,0,211.3,61,105.6,119,175.9,63,9.7,4,35.92,8.98,7.92,2.62,55.44,4,4,101,0,0,0,1,1,0,1,0,1,0,-106,-88,0.939,0.061
FALSE,WV,95,415,378-8019,665,36,Male,Senior Professional,22/08/2016,22/08/2018,no,no,0.012,0.007,0,175.2,91,244.4,109,75.8,95,7.5,2,29.78,20.77,3.41,2.03,55.99,1,1,19,0,0,0,1,0,0,0,0,0,0,-81,-67,0.925,0.075
FALSE,SD,126,415,386-1548,882,35,Female,student,18/01/2016,17/01/2018,no,yes,0,0.001,23,114.3,102,190.3,103,240.4,111,12.6,7,19.43,16.18,10.82,3.4,49.83,3,2,45,0,0,1,0,0,0,0,1,0,0,-84,-75,0.97,0.03
FALSE,FL,124,415,397-1649,868,23,Female,Senior Professional,1/2/2016,31/01/2018,no,yes,0.004,0.004,28,251.4,104,225.1,89,251.9,121,7.5,5,42.74,19.13,11.34,2.03,75.24,1,1,24,0,0,0,0,0,0,0,1,0,0,-88,-76,0.94,0.06
TRUE,MI,93,415,366-7247,651,36,Female,student,5/9/2016,5/9/2018,yes,no,0.025,0.03,0,216.9,61,207.4,120,221.7,110,17.5,5,36.87,17.63,9.98,4.73,69.21,1,1,22,0,0,0,0,0,0,0,1,0,0,-104,-86,0.805,0.195
FALSE,MI,109,415,402-9691,763,30,Female,Middle Management,16/05/2016,16/05/2018,yes,yes,0.018,0.013,26,217.2,138,145.5,111,280.7,76,9.3,3,36.92,12.37,12.63,2.51,64.43,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-81,0.929,0.071
FALSE,NM,80,510,334-9806,560,37,Female,Senior Professional,5/12/2016,5/12/2018,no,no,0.009,0.006,0,206.3,97,154.9,98,263.6,82,12.4,12,35.07,13.17,11.86,3.35,63.45,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-62,0.982,0.018
FALSE,AK,41,415,378-7733,287,30,Female,Retire,4/9/2017,4/9/2019,no,no,0.005,0.012,0,159.3,66,125.9,75,261.9,76,11.1,5,27.08,10.7,11.79,3,52.57,1,1,5,0,0,0,0,1,0,0,0,0,0,-91,-72,0.996,0.004
FALSE,OH,136,415,407-2248,952,28,Female,Senior Professional,9/11/2015,8/11/2017,no,yes,0.013,0.002,31,143.1,88,236.6,65,227.8,120,11.4,5,24.33,20.11,10.25,3.08,57.77,2,1,19,0,0,0,0,0,0,0,0,1,0,-92,-66,0.977,0.023
TRUE,MO,92,415,405-3916,644,69,Female,Retire,12/9/2016,12/9/2018,no,no,0.062,0.03,0,154,122,329.8,88,288,117,5.6,2,26.18,28.03,12.96,1.51,68.68,3,0,0,0,0,0,0,0,0,0,0,0,0,-101,-97,0.986,0.014
FALSE,KS,143,408,407-2081,1001,39,Female,Senior Professional,21/09/2015,20/09/2017,no,yes,0.007,0,24,186.6,69,222,116,234.9,138,11.6,5,31.72,18.87,10.57,3.13,64.29,1,1,15,0,0,0,0,0,0,0,1,0,0,-75,-51,0.951,0.049
TRUE,MS,118,415,397-9148,826,23,Female,student,14/03/2016,14/03/2018,no,yes,0.031,0.02,26,170.8,114,199.5,125,169.7,98,9.6,5,29.04,16.96,7.64,2.59,56.23,5,3,88,0,0,0,0,1,0,0,1,1,0,-107,-94,0.995,0.005
FALSE,VT,193,408,415-4857,1351,73,Female,Retire,6/10/2014,5/10/2016,no,yes,0.01,0.008,17,124,102,202.9,81,205.1,129,12.3,3,21.08,17.25,9.23,3.32,50.88,1,1,23,0,0,0,0,0,0,0,0,0,1,-78,-77,0.959,0.041
FALSE,NE,73,415,354-7314,511,62,Male,Retire,23/01/2017,23/01/2019,no,no,0.011,0.01,0,198.3,94,279.3,101,146.2,87,14.8,8,33.71,23.74,6.58,4,68.03,3,1,34,0,0,0,1,0,0,0,0,0,0,-89,-75,0.979,0.021
FALSE,VA,62,408,346-5611,434,29,Male,Sr Managers,10/4/2017,10/4/2019,no,no,0.02,0.007,0,172.8,101,204.8,97,240.8,90,9.1,8,29.38,17.41,10.84,2.46,60.09,2,1,14,0,0,0,0,1,0,0,0,0,0,-89,-75,0.931,0.069
FALSE,DE,30,415,349-4703,210,43,Female,Sr Managers,20/11/2017,20/11/2019,no,yes,0.011,0.016,30,217.4,74,213.8,86,227.2,104,6.6,3,36.96,18.17,10.22,1.78,67.13,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-74,0.95,0.05
TRUE,AL,60,408,411-7778,420,74,Female,Retire,24/04/2017,24/04/2019,yes,yes,0.015,0.018,29,265.9,113,215.8,94,108.1,82,14,12,45.2,18.34,4.86,3.78,72.18,0,0,0,0,0,0,0,0,0,0,0,0,0,-105,-86,0.825,0.175
FALSE,ID,148,510,421-1469,1036,21,Male,student,17/08/2015,16/08/2017,no,yes,0.011,0.01,14,93.6,137,193.8,72,144.9,84,17.5,5,15.91,16.47,6.52,4.73,43.63,1,1,6,0,1,0,0,0,0,0,0,0,0,-95,-74,0.927,0.073
FALSE,MS,96,510,420-5990,672,34,Female,Sr Managers,15/08/2016,15/08/2018,no,no,0,0.015,0,98.2,100,307.2,88,182.5,120,7.6,1,16.69,26.11,8.21,2.05,53.06,2,1,28,0,0,0,0,0,0,0,1,0,0,-95,-82,0.97,0.03
FALSE,OK,52,408,389-4780,364,75,Male,Retire,19/06/2017,19/06/2019,no,no,0.014,0.007,0,214.7,68,158.6,138,123.4,114,9.4,4,36.5,13.48,5.55,2.54,58.07,2,1,30,0,0,0,0,0,0,0,0,1,0,-103,-96,0.989,0.011
FALSE,NM,87,415,357-2735,609,38,Female,Retire,17/10/2016,17/10/2018,no,no,0.019,0.002,0,168.2,92,224.7,100,169.5,99,12.9,3,28.59,19.1,7.63,3.48,58.8,1,1,17,0,0,0,0,0,0,0,0,1,0,-87,-72,0.978,0.022
FALSE,WI,41,408,409-4791,287,48,Male,Middle Management,4/9/2017,4/9/2019,no,no,0.014,0.004,0,202.9,97,153.8,104,113.5,92,9,3,34.49,13.07,5.11,2.43,55.1,3,1,23,0,0,0,1,0,0,0,0,0,0,-84,-70,0.938,0.062
FALSE,WV,112,415,380-5286,784,40,Female,Sr Managers,25/04/2016,25/04/2018,no,no,0.011,0.001,0,261.4,108,154.5,102,130.9,90,11.6,2,44.44,13.13,5.89,3.13,66.59,1,1,17,0,0,0,0,0,0,0,0,0,1,-74,-61,0.985,0.015
TRUE,SC,88,510,394-8402,616,70,Male,Retire,10/10/2016,10/10/2018,no,no,0.016,0.011,0,73.3,86,161.4,82,239.6,76,8.2,3,12.46,13.72,10.78,2.21,39.17,4,2,56,1,0,0,0,0,0,0,1,0,0,-100,-88,0.815,0.185
FALSE,KY,122,408,392-1616,854,24,Male,Sr Managers,15/02/2016,14/02/2018,no,yes,0,0.004,27,253.7,84,229.2,109,190.5,123,9.2,5,43.13,19.48,8.57,2.48,73.66,7,0,0,0,0,0,0,0,0,0,0,0,0,-85,-73,0.936,0.064
FALSE,MO,61,408,364-1969,427,30,Female,student,17/04/2017,17/04/2019,no,no,0.013,0.011,0,45,108,151.3,74,152.9,94,9.8,6,7.65,12.86,6.88,2.65,30.04,2,0,0,0,0,0,0,0,0,0,0,0,0,-85,-73,0.988,0.012
FALSE,IL,87,510,390-4152,609,29,Female,Senior Professional,17/10/2016,17/10/2018,no,no,0.007,0.007,0,231.3,105,171.7,108,67.7,136,13,6,39.32,14.59,3.05,3.51,60.47,1,1,2,0,0,0,0,0,0,0,0,0,1,-72,-50,0.944,0.056
FALSE,OK,176,408,367-7039,1232,45,Female,Middle Management,2/2/2015,1/2/2017,no,no,0.01,0,0,47.4,125,167.8,90,163.1,107,10.5,8,8.06,14.26,7.34,2.84,32.5,2,2,43,0,0,0,0,0,2,0,0,0,0,-88,-73,0.997,0.003
FALSE,MI,30,510,391-6607,210,72,Male,Retire,20/11/2017,20/11/2019,no,no,0.013,0.009,0,227.4,88,182.5,100,191.7,134,12.5,3,38.66,15.51,8.63,3.38,66.18,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-26,0.927,0.073
FALSE,NJ,95,415,379-6652,665,44,Male,Sr Managers,22/08/2016,22/08/2018,no,yes,0.014,0.002,22,40.9,126,133.4,90,264.2,91,11.9,7,6.95,11.34,11.89,3.21,33.39,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-58,0.96,0.04
FALSE,ID,46,415,384-1833,322,43,Male,Sr Managers,31/07/2017,31/07/2019,no,no,0.007,0.016,0,124.8,133,157.3,143,199.3,72,8.6,4,21.22,13.37,8.97,2.32,45.88,2,1,24,0,0,0,0,1,0,0,0,0,0,-85,-69,0.937,0.063
FALSE,DC,100,510,403-2455,700,28,Male,Sr Managers,18/07/2016,18/07/2018,yes,no,0,0.012,0,68.5,110,337.1,115,205.2,99,12.1,9,11.65,28.65,9.23,3.27,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-72,0.975,0.025
FALSE,NY,47,415,391-1348,329,32,Female,Retire,24/07/2017,24/07/2019,no,yes,0.009,0.003,37,163.5,77,203.1,102,232,87,7.8,4,27.8,17.26,10.44,2.11,57.61,2,0,0,0,0,0,0,0,0,0,0,0,0,-87,-75,0.983,0.017
FALSE,AL,77,415,408-4174,539,45,Male,Middle Management,26/12/2016,26/12/2018,no,no,0.019,0.015,0,163,112,219.1,89,233.4,66,6.7,3,27.71,18.62,10.5,1.81,58.64,2,1,23,0,0,0,0,1,0,0,0,0,0,-81,-67,0.957,0.043
FALSE,OR,98,415,366-4334,686,53,Male,Senior Professional,1/8/2016,1/8/2018,no,yes,0.02,0.004,38,213.7,61,253,104,207.7,73,10.7,5,36.33,21.51,9.35,2.89,70.08,2,1,21,0,0,0,0,0,0,0,0,1,0,-91,-87,0.997,0.003
FALSE,OK,125,415,406-5059,875,36,Male,Retire,25/01/2016,24/01/2018,no,yes,0.015,0.011,36,201.3,117,42.2,78,125.7,104,5.4,3,34.22,3.59,5.66,1.46,44.93,1,1,19,1,0,0,0,0,0,0,0,0,0,-93,-85,0.927,0.073
FALSE,LA,67,510,373-6784,469,63,Female,Retire,6/3/2017,6/3/2019,no,no,0.003,0.012,0,310.4,97,66.5,123,246.5,99,9.2,10,52.77,5.65,11.09,2.48,71.99,4,2,75,0,0,0,0,0,0,0,0,0,2,-94,-80,0.944,0.056
FALSE,NE,194,408,408-3532,1358,58,Male,Senior Professional,29/09/2014,28/09/2016,no,no,0.016,0.002,0,48.4,101,281.1,138,218.5,87,18.2,1,8.23,23.89,9.83,4.91,46.86,1,1,1,1,0,0,0,0,0,0,0,0,0,-83,-67,0.977,0.023
FALSE,TX,128,415,350-8680,896,39,Female,Retire,4/1/2016,3/1/2018,no,yes,0.016,0.014,40,171.2,88,145.7,109,196.8,93,14,6,29.1,12.38,8.86,3.78,54.12,1,1,2,0,0,0,0,0,0,0,0,0,1,-70,-54,0.997,0.003
FALSE,UT,190,415,398-9870,1330,32,Female,Retire,27/10/2014,26/10/2016,no,yes,0.001,0.003,22,166.5,93,183,92,121,102,8.5,3,28.31,15.56,5.44,2.3,51.61,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-72,0.97,0.03
FALSE,OR,165,415,343-3356,1155,27,Male,Sr Managers,20/04/2015,19/04/2017,no,no,0.007,0.008,0,216.6,126,190.8,104,224.7,123,12.4,8,36.82,16.22,10.11,3.35,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-59,0.961,0.039
FALSE,NY,59,408,415-4609,413,32,Female,Retire,1/5/2017,1/5/2019,no,no,0.001,0.01,0,107.8,113,216.6,125,217.5,92,9.9,3,18.33,18.41,9.79,2.67,49.2,2,1,10,0,0,0,0,0,1,0,0,0,0,-80,-69,0.968,0.032
FALSE,AL,47,408,404-5387,329,62,Male,Retire,24/07/2017,24/07/2019,no,yes,0.002,0.012,28,141.3,94,168,108,113.5,84,7.8,2,24.02,14.28,5.11,2.11,45.52,1,1,23,1,0,0,0,0,0,0,0,0,0,-81,-67,0.977,0.023
FALSE,RI,150,415,415-8151,1050,63,Male,Retire,3/8/2015,2/8/2017,no,yes,0.01,0.002,29,209.9,77,158,52,141.9,113,6.6,1,35.68,13.43,6.39,1.78,57.28,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-65,0.974,0.026
TRUE,MN,152,415,416-2778,1064,49,Female,Middle Management,20/07/2015,19/07/2017,yes,yes,0.012,0.032,20,237.5,120,253.4,94,265.2,80,14.2,3,40.38,21.54,11.93,3.83,77.68,9,6,145,2,2,1,0,0,0,1,0,0,0,-99,-93,0.94,0.06
FALSE,NC,26,415,393-3300,182,54,Male,Senior Professional,18/12/2017,18/12/2019,no,no,0.019,0.014,0,234.5,109,216.5,129,191.6,94,3.5,6,39.87,18.4,8.62,0.95,67.84,3,2,50,0,0,0,0,0,1,1,0,0,0,-89,-79,0.981,0.019
FALSE,MD,79,510,391-7661,553,38,Male,Retire,12/12/2016,12/12/2018,no,yes,0.005,0.01,31,103.1,90,243,135,76.4,92,12.2,8,17.53,20.66,3.44,3.29,44.92,3,1,15,0,0,0,0,0,0,0,1,0,0,-84,-72,0.927,0.073
FALSE,RI,95,510,339-4317,665,43,Male,Sr Managers,22/08/2016,22/08/2018,no,yes,0.013,0.006,27,129.5,106,248.9,90,268,115,11.9,3,22.02,21.16,12.06,3.21,58.45,1,1,23,0,0,0,0,0,0,0,0,0,1,-94,-77,0.929,0.071
TRUE,WI,69,510,418-6455,483,19,Male,student,20/02/2017,20/02/2019,yes,no,0.062,0.029,0,279.8,90,248.7,91,171,118,8.4,10,47.57,21.14,7.69,2.27,78.67,2,2,26,0,1,0,0,0,0,1,0,0,0,-106,-95,0.924,0.076
TRUE,VT,95,510,378-3508,665,59,Female,Senior Professional,22/08/2016,22/08/2018,yes,yes,0.035,0.032,41,136.8,91,200.8,61,133.7,67,10.3,9,23.26,17.07,6.02,2.78,49.13,5,1,24,0,0,0,1,0,0,0,0,0,0,-109,-95,0.785,0.215
FALSE,CT,31,415,390-9359,217,74,Male,Retire,13/11/2017,13/11/2019,no,yes,0.001,0,31,100.1,54,246.3,97,255,131,5.9,3,17.02,20.94,11.48,1.59,51.03,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-82,0.989,0.011
FALSE,OK,121,408,364-2495,847,52,Male,Senior Professional,22/02/2016,21/02/2018,no,yes,0,0.004,31,237.1,63,205.6,117,196.7,85,10.1,5,40.31,17.48,8.85,2.73,69.37,4,1,38,0,1,0,0,0,0,0,0,0,0,-80,-71,0.993,0.007
TRUE,AK,111,415,364-7719,777,36,Female,Middle Management,2/5/2016,2/5/2018,no,no,0.052,0.025,0,172.8,58,183.1,108,158.8,104,7.9,3,29.38,15.56,7.15,2.13,54.22,4,2,72,0,0,1,0,0,0,0,0,1,0,-109,-87,0.796,0.204
FALSE,NY,157,415,421-1189,1099,63,Male,Retire,15/06/2015,14/06/2017,no,no,0.003,0.013,0,224.5,111,200.7,99,116.6,118,11.5,2,38.17,17.06,5.25,3.11,63.59,2,1,16,0,0,0,1,0,0,0,0,0,0,-80,-67,0.941,0.059
TRUE,GA,44,510,419-8987,308,27,Male,Sr Managers,14/08/2017,14/08/2019,no,no,0.039,0.019,0,288.1,112,258,92,192.4,90,10.2,4,48.98,21.93,8.66,2.75,82.32,3,2,21,0,0,1,0,0,0,0,1,0,0,-100,-87,0.887,0.113
FALSE,UT,61,510,402-9980,427,72,Female,Retire,17/04/2017,17/04/2019,yes,no,0.002,0.011,0,78.2,103,195.9,149,108,100,10.1,6,13.29,16.65,4.86,2.73,37.53,2,1,12,1,0,0,0,0,0,0,0,0,0,-80,-71,0.939,0.061
FALSE,NM,65,415,376-5908,455,22,Female,student,20/03/2017,20/03/2019,no,no,0.016,0.004,0,148.7,80,259,94,149.5,107,12.7,6,25.28,22.02,6.73,3.43,57.46,2,1,7,0,0,1,0,0,0,0,0,0,0,-80,-71,0.965,0.035
FALSE,NE,74,415,400-3150,518,35,Female,Senior Professional,16/01/2017,16/01/2019,no,yes,0.016,0,25,194.6,84,119.9,103,175.5,75,13.1,2,33.08,10.19,7.9,3.54,54.71,2,2,39,0,1,0,0,0,1,0,0,0,0,-81,-67,0.966,0.034
FALSE,NJ,123,408,336-1749,861,65,Male,Retire,8/2/2016,7/2/2018,no,no,0.006,0.001,0,159.5,77,303.8,92,226.9,120,12,4,27.12,25.82,10.21,3.24,66.39,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-67,0.973,0.027
FALSE,TX,58,408,420-1259,406,19,Female,student,8/5/2017,8/5/2019,no,yes,0.007,0.008,20,194.5,110,213.7,89,236.6,92,9.5,2,33.07,18.16,10.65,2.57,64.45,1,1,22,0,0,0,1,0,0,0,0,0,0,-82,-61,0.96,0.04
TRUE,MT,74,408,339-7541,518,53,Female,Senior Professional,16/01/2017,16/01/2019,no,no,0.038,0.01,0,174.1,96,251.1,94,257.6,123,8.3,5,29.6,21.34,11.59,2.24,64.77,2,1,27,0,0,0,0,0,1,0,0,0,0,-101,-97,0.922,0.078
FALSE,CO,125,415,378-9029,875,74,Male,Retire,25/01/2016,24/01/2018,no,no,0.013,0.001,0,131.8,97,136.7,100,308.2,119,7.7,6,22.41,11.62,13.87,2.08,49.98,2,2,40,0,1,0,0,0,0,0,1,0,0,-72,-60,0.947,0.053
FALSE,VT,80,415,342-7514,560,52,Male,Senior Professional,5/12/2016,5/12/2018,no,no,0.005,0.006,0,160.6,103,237,109,245.1,88,10.7,1,27.3,20.15,11.03,2.89,61.37,1,1,21,0,1,0,0,0,0,0,0,0,0,-66,-50,0.945,0.055
FALSE,RI,53,408,422-4956,371,65,Male,Retire,12/6/2017,12/6/2019,no,yes,0.017,0.016,18,146.8,107,310,84,178.7,130,7.2,7,24.96,26.35,8.04,1.94,61.29,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-50,0.927,0.073
FALSE,WY,99,408,389-8606,693,18,Male,student,25/07/2016,25/07/2018,no,yes,0.013,0.002,28,200.7,88,264.2,116,172.7,102,9.1,5,34.12,22.46,7.77,2.46,66.81,1,1,16,0,0,0,0,0,0,0,0,1,0,-76,-66,0.994,0.006
FALSE,ID,99,415,406-7261,693,32,Male,Senior Professional,25/07/2016,25/07/2018,no,no,0.016,0.007,0,145.6,106,98.3,106,230.8,83,10.9,5,24.75,8.36,10.39,2.94,46.44,1,1,20,0,0,0,0,1,0,0,0,0,0,-76,-66,0.926,0.074
FALSE,CT,66,415,417-7973,462,75,Female,Retire,13/03/2017,13/03/2019,no,yes,0.003,0.008,29,229.4,104,257.4,84,231.5,119,8,1,39,21.88,10.42,2.16,73.46,2,1,23,1,0,0,0,0,0,0,0,0,0,-65,-53,0.962,0.038
FALSE,ME,97,510,390-2891,679,72,Female,Retire,8/8/2016,8/8/2018,no,no,0.004,0.015,0,211,76,189,100,123,102,4.7,4,35.87,16.07,5.54,1.27,58.75,3,1,35,0,0,0,0,0,0,0,0,1,0,-76,-66,0.99,0.01
FALSE,AZ,75,510,385-7387,525,48,Male,Middle Management,9/1/2017,9/1/2019,no,yes,0.012,0.007,37,121.5,97,271.4,110,248.7,97,11.3,5,20.66,23.07,11.19,3.05,57.97,2,0,0,0,0,0,0,0,0,0,0,0,0,-76,-66,0.928,0.072
FALSE,MD,85,510,362-2776,595,66,Female,Retire,31/10/2016,31/10/2018,yes,no,0.011,0.009,0,216,73,188.2,117,147.1,98,3.6,7,36.72,16,6.62,0.97,60.31,2,2,21,0,0,0,0,0,0,0,0,1,1,-76,-66,0.964,0.036
FALSE,IN,108,510,329-1955,756,65,Male,Retire,23/05/2016,23/05/2018,no,no,0.008,0.004,0,293,88,160.6,101,143.9,87,10,6,49.81,13.65,6.48,2.7,72.64,2,1,27,0,0,0,0,0,0,0,0,0,1,-65,-53,0.997,0.003
TRUE,NC,133,408,344-3160,931,29,Male,Middle Management,30/11/2015,29/11/2017,yes,yes,0.01,0.012,32,221.1,137,264.9,99,168.9,108,15.4,4,37.59,22.52,7.6,4.16,71.87,2,1,27,0,0,0,0,0,1,0,0,0,0,-110,-98,0.889,0.111
FALSE,DE,51,510,406-2454,357,48,Male,Middle Management,26/06/2017,26/06/2019,no,no,0.015,0.014,0,181.5,108,196.9,87,187.2,119,10.3,2,30.86,16.74,8.42,2.78,58.8,1,1,4,0,0,0,0,1,0,0,0,0,0,-76,-66,0.963,0.037
FALSE,MN,186,415,335-3913,1302,68,Female,Retire,24/11/2014,23/11/2016,no,yes,0.015,0.013,26,74.3,107,177.3,116,296.3,90,14.5,3,12.63,15.07,13.33,3.92,44.95,2,2,29,0,0,0,0,0,1,1,0,0,0,-82,-72,0.927,0.073
FALSE,WI,44,415,355-7705,308,37,Male,Retire,14/08/2017,14/08/2019,yes,no,0.007,0.002,0,62.3,92,275,82,138.7,108,10.8,3,10.59,23.38,6.24,2.92,43.13,1,1,8,0,0,0,0,0,1,0,0,0,0,-82,-72,0.97,0.03
FALSE,FL,64,408,410-7108,448,41,Female,Sr Managers,27/03/2017,27/03/2019,no,yes,0.017,0.001,31,228.6,88,248.5,109,167.1,124,9,1,38.86,21.12,7.52,2.43,69.93,3,2,58,0,0,0,1,0,0,0,0,0,1,-70,-60,0.972,0.028
TRUE,WV,44,510,419-1674,308,71,Female,Retire,14/08/2017,14/08/2019,no,no,0.032,0.029,0,228.1,121,276.5,79,279.8,77,9.9,5,38.78,23.5,12.59,2.67,77.54,2,1,28,0,1,0,0,0,0,0,0,0,0,-113,-90,0.841,0.159
FALSE,SD,114,415,351-7369,798,22,Male,student,11/4/2016,11/4/2018,no,yes,0.001,0.008,36,309.9,90,200.3,89,183.5,105,14.2,2,52.68,17.03,8.26,3.83,81.8,1,1,24,0,0,0,0,0,1,0,0,0,0,-98,-83,0.986,0.014
